CÓDIGO,BANCO,DESCRIÇÃO DAS ETAPAS,UNID.,QUANT.,UNITÁRIO C/ BDI e DESCONTO,DATA,CATEGORIA,TOTAL DA ETAPA,CORREÇÃO,CLASSIFICAÇÃO SINAPI
88242,SINAPI,AJUDANTE DE PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,29.9,2023-03-01,EQUIPE,5382.0,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88242,SINAPI,AJUDANTE DE PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,29.9,2023-03-01,EQUIPE,5382.0,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88242,SINAPI,AJUDANTE DE PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,29.9,2023-03-01,EQUIPE,5382.0,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88241,SINAPI,AJUDANTE DE OPERAÇÃO EM GERAL COM ENCARGOS COMPLEMENTARES,H,36.0,29.85,2023-03-01,EQUIPE,1074.6,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88241,SINAPI,AJUDANTE DE OPERAÇÃO EM GERAL COM ENCARGOS COMPLEMENTARES,H,180.0,29.85,2023-03-01,EQUIPE,5373.0,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
1379,SINAPI,CIMENTO PORTLAND COMPOSTO CP II-32,KG,1500.0,0.76,2023-03-01,MATERIAIS,1140.0,NÃO,MATERIAL
367,SINAPI,"AREIA GROSSA - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE)",M³,5.0,61.25,2023-03-01,MATERIAIS,306.25,NÃO,MATERIAL
4720,SINAPI,"PEDRA BRITADA N. 0, OU PEDRISCO (4,8 A 9,5 MM) POSTO PEDREIRA/FORNECEDOR, SEM FRETE",M³,5.0,92.68,2023-03-01,MATERIAIS,463.4,NÃO,MATERIAL
367,SINAPI,"AREIA GROSSA - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE)",M³,5.0,61.25,2023-03-01,MATERIAIS,306.25,NÃO,MATERIAL
1379,SINAPI,CIMENTO PORTLAND COMPOSTO CP II-32,KG,1000.0,0.76,2023-03-01,MATERIAIS,760.0,NÃO,MATERIAL
43132,SINAPI,"ARAME RECOZIDO 16 BWG, D = 1,65 MM (0,016 KG/M) OU 18 BWG, D = 1,25 MM (0,01 KG/M)",KG,5.0,26.32,2023-03-01,MATERIAIS,131.6,NÃO,MATERIAL
1381,SINAPI,ARGAMASSA COLANTE AC I PARA CERAMICAS,KG,100.0,0.8,2023-03-01,MATERIAIS,80.0,NÃO,MATERIAL
43060,SINAPI,"ACO CA-60, 8,0 MM OU 9,5 MM, VERGALHAO",KG,47.04,10.23,2023-03-01,MATERIAIS,481.22,NÃO,MATERIAL
34357,SINAPI,"REJUNTE CIMENTICIO, QUALQUER COR",KG,5.0,4.67,2023-03-01,MATERIAIS,23.35,NÃO,MATERIAL
10515,SINAPI,"REVESTIMENTO EM CERAMICA ESMALTADA EXTRA, PEI MAIOR OU IGUAL 4, FORMATO MAIOR A 2025 CM2",M²,10.0,54.02,2023-03-01,MATERIAIS,540.2,NÃO,MATERIAL
779,SINAPI,"BUCHA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3/4"" X 1/2""",UNID,20.0,9.3,2023-03-01,MATERIAIS,186.0,NÃO,MATERIAL
377,SINAPI,"ASSENTO SANITARIO DE PLASTICO, TIPO CONVENCIONAL",UNID,30.0,48.97,2023-03-01,MATERIAIS,1469.1,NÃO,MATERIAL
12613,SINAPI,"TUBO DE DESCARGA, TIPO BENGALA, PARA LIGACAO CAIXA DE DESCARGA - EMBUTIR, PVC, 40 MM X 150 CM",UNID,15.0,24.68,2023-03-01,MATERIAIS,370.2,NÃO,MATERIAL
6148,SINAPI,"SIFAO PLASTICO FLEXIVEL SAIDA VERTICAL PARA COLUNA LAVATORIO, 1 X 1.1/2 """,UNID,15.0,12.45,2023-03-01,MATERIAIS,186.75,NÃO,NÃO ENCONTRADO
11830,SINAPI,"TORNEIRA DE BOIA CONVENCIONAL PARA CAIXA D'AGUA, AGUA FRIA, 3/4"", COM HASTE E TORNEIRA METALICOS E BALAO PLASTICO",UNID,10.0,81.79,2023-03-01,MATERIAIS,817.9,NÃO,MATERIAL
11825,SINAPI,"TORNEIRA DE BOIA CONVENCIONAL PARA CAIXA D'AGUA, 1"", AGUA FRIA, COM HASTE E TORNEIRA METALICOS E BALAO PLASTICO",UNID,10.0,184.01,2023-03-01,MATERIAIS,1840.1,NÃO,MATERIAL
11678,SINAPI,"REGISTRO DE ESFERA, PVC, COM VOLANTE, VS, SOLDAVEL, DN 60 MM, COM CORPO DIVIDIDO",UNID,2.0,144.56,2023-03-01,MATERIAIS,289.12,NÃO,MATERIAL
1925,SINAPI,"CURVA DE PVC 90 GRAUS, SOLDAVEL, 60 MM, PARA AGUA FRIA PREDIAL (NBR 5648)",UNID,5.0,59.66,2023-03-01,MATERIAIS,298.3,NÃO,MATERIAL
1960,SINAPI,"CURVA DE PVC 90 GRAUS, SOLDAVEL, 75 MM, PARA AGUA FRIA PREDIAL (NBR 5648)",UNID,5.0,84.82,2023-03-01,MATERIAIS,424.1,NÃO,MATERIAL
1961,SINAPI,"CURVA DE PVC 90 GRAUS, SOLDAVEL, 85 MM, PARA AGUA FRIA PREDIAL (NBR 5648)",UNID,5.0,121.88,2023-03-01,MATERIAIS,609.4,NÃO,MATERIAL
3529,SINAPI,"JOELHO PVC, SOLDAVEL, 90 GRAUS, 25 MM, PARA AGUA FRIA PREDIAL",UNID,10.0,1.16,2023-03-01,MATERIAIS,11.6,NÃO,MATERIAL
3904,SINAPI,"LUVA PVC SOLDAVEL, 25 MM, PARA AGUA FRIA PREDIAL",UNID,10.0,1.26,2023-03-01,MATERIAIS,12.6,NÃO,MATERIAL
3874,SINAPI,"LUVA SOLDAVEL COM BUCHA DE LATAO, PVC, 25 MM X 1/2""",UNID,15.0,8.67,2023-03-01,MATERIAIS,130.05,NÃO,MATERIAL
7139,SINAPI,"TE SOLDAVEL, PVC, 90 GRAUS, 25 MM, PARA AGUA FRIA PREDIAL (NBR 5648)",UNID,10.0,1.98,2023-03-01,MATERIAIS,19.8,NÃO,MATERIAL
7143,SINAPI,"TE SOLDAVEL, PVC, 90 GRAUS, 60 MM, PARA AGUA FRIA PREDIAL (NBR 5648)",UNID,5.0,48.05,2023-03-01,MATERIAIS,240.25,NÃO,MATERIAL
7144,SINAPI,"TE SOLDAVEL, PVC, 90 GRAUS, 75 MM, PARA AGUA FRIA PREDIAL (NBR 5648)",UNID,10.0,96.11,2023-03-01,MATERIAIS,961.1,NÃO,MATERIAL
9868,SINAPI,"TUBO PVC, SOLDAVEL, DN 25 MM, AGUA FRIA (NBR-5648)",M,60.0,5.93,2023-03-01,MATERIAIS,355.8,NÃO,MATERIAL
9872,SINAPI,"TUBO PVC, SOLDAVEL, DN 85 MM, AGUA FRIA (NBR-5648)",M,24.0,78.36,2023-03-01,MATERIAIS,1880.64,NÃO,MATERIAL
11762,SINAPI,"TORNEIRA METALICA CROMADA PARA JARDIM / TANQUE, COM BICO PLASTICO, CANO LONGO, DE PAREDE, PADRAO POPULAR / USO GERAL , 1/2 "" OU 3/4 "" (REF 1153 / 1130)",UNID,10.0,56.72,2023-03-01,MATERIAIS,567.2,NÃO,MATERIAL
4376,SINAPI,BUCHA DE NYLON SEM ABA S8,UNID,100.0,0.2,2023-03-01,MATERIAIS,20.0,NÃO,MATERIAL
4375,SINAPI,BUCHA DE NYLON SEM ABA S6,UNID,50.0,0.1,2023-03-01,MATERIAIS,5.0,NÃO,MATERIAL
20111,SINAPI,"FITA ISOLANTE ADESIVA ANTICHAMA, USO ATE 750 V, EM ROLO DE 19 MM X 20 M",UNID,5.0,20.91,2023-03-01,MATERIAIS,104.55,NÃO,MATERIAL
38194,SINAPI,"LAMPADA LED 10 W BIVOLT BRANCA, FORMATO TRADICIONAL (BASE E27)",UNID,20.0,10.87,2023-03-01,MATERIAIS,217.4,NÃO,MATERIAL
38064,SINAPI,"INTERRUPTOR BIPOLAR 10A, 250V, CONJUNTO MONTADO PARA EMBUTIR 4"" X 2"" (PLACA + SUPORTE + MODULO)",UNID,15.0,22.83,2023-03-01,MATERIAIS,342.45,NÃO,MATERIAL
38063,SINAPI,"INTERRUPTOR PARALELO 10A, 250V, CONJUNTO MONTADO PARA EMBUTIR 4"" X 2"" (PLACA + SUPORTE + MODULO)",UNID,10.0,11.01,2023-03-01,MATERIAIS,110.1,NÃO,MATERIAL
13813,ORSE,"Caixa de descarga acoplada, DUAL, linha Aspen/Izy/Ravena/Fast/Flex, DECA ou similar",UNID,10.0,180.08,2023-03-01,MATERIAIS,1800.8,NÃO,NÃO SINAPI
36791,SINAPI,"TORNEIRA METALICA CROMADA DE MESA PARA LAVATORIO, BICA ALTA, COM AREJADOR (REF 1195)",UNID,15.0,134.99,2023-03-01,MATERIAIS,2024.85,NÃO,MATERIAL
142,SINAPI,SELANTE ELASTICO MONOCOMPONENTE A BASE DE POLIURETANO (PU) PARA JUNTAS DIVERSAS,UNID,60.0,41.85,2023-03-01,MATERIAIS,2511.0,NÃO,MATERIAL
6.95.47,FDE,REPARO P/VALVULA DESCARGA HIDRA LISA II,UNID,20.0,69.73,2023-03-01,MATERIAIS,1394.6,NÃO,NÃO SINAPI
20971,SINAPI,"CHAVE DUPLA PARA CONEXOES TIPO STORZ, ENGATE RAPIDO 1 1/2"" X 2 1/2"", EM LATAO, PARA INSTALACAO PREDIAL COMBATE A INCENDIO",UNID,1.0,29.2,2023-03-01,MATERIAIS,29.2,NÃO,MATERIAL
37554,SINAPI,"ESGUICHO JATO REGULAVEL, TIPO ELKHART, ENGATE RAPIDO 1 1/2"", PARA COMBATE A INCENDIO",UNID,2.0,360.13,2023-03-01,MATERIAIS,720.26,NÃO,MATERIAL
37530,SINAPI,"MANGUEIRA DE INCENDIO, TIPO 2, DE 1 1/2"", COMPRIMENTO = 30 M, TECIDO EM FIO DE POLIESTER E TUBO INTERNO EM BORRACHA SINTETICA, COM UNIOES",UNID,2.0,949.56,2023-03-01,MATERIAIS,1899.12,NÃO,MATERIAL
10892,SINAPI,"EXTINTOR DE INCENDIO PORTATIL COM CARGA DE PO QUIMICO SECO (PQS) DE 6 KG, CLASSE BC",UNID,3.0,225.96,2023-03-01,MATERIAIS,677.88,NÃO,MATERIAL
O.16.000.067042,CPOS,RECARGA DE EXTINTOR DE PO QUIMICO SECO,KG,4.0,11.79,2023-03-01,MATERIAIS,47.16,NÃO,NÃO SINAPI
O.16.000.067043,CPOS,RECARGA DE EXTINTOR DE GAS CARBONICO,KG,6.0,15.14,2023-03-01,MATERIAIS,90.84,NÃO,NÃO SINAPI
88309,SINAPI,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,34.73,2023-03-01,SERVIÇOS / EQUIPAMENTOS,6251.4,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88242,SINAPI,AJUDANTE DE PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,29.9,2023-03-01,SERVIÇOS / EQUIPAMENTOS,5382.0,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
93588,SINAPI,"TRANSPORTE COM CAMINHÃO BASCULANTE DE 10 M³, EM VIA URBANA EM LEITO NATURAL (UNIDADE: M3XKM). AF_07/2020",M3XKM,170.0,3.67,2023-03-01,SERVIÇOS / EQUIPAMENTOS,623.9,NÃO,"TRANSPORTE, CARGA E DESCARGA DE MATERIAIS"
90822,SINAPI,"PORTA DE MADEIRA PARA PINTURA, SEMI-OCA (LEVE OU MÉDIA), 80X210CM, ESPESSURA DE 3,5CM, INCLUSO DOBRADIÇAS - FORNECIMENTO E INSTALAÇÃO. AF_12/2019",UNID,7.0,494.57,2023-03-01,SERVIÇOS / EQUIPAMENTOS,3461.99,NÃO,ESQUADRIAS - PORTAS
91306,SINAPI,"FECHADURA DE EMBUTIR PARA PORTAS INTERNAS, COMPLETA, ACABAMENTO PADRÃO MÉDIO, COM EXECUÇÃO DE FURO - FORNECIMENTO E INSTALAÇÃO. AF_12/2019",U,7.0,212.01,2023-03-01,SERVIÇOS / EQUIPAMENTOS,1484.07,NÃO,ESQUADRIAS - PORTAS
97644,SINAPI,"REMOÇÃO DE PORTAS, DE FORMA MANUAL, SEM REAPROVEITAMENTO. AF_12/2017",M²,1.68,12.27,2023-03-01,SERVIÇOS / EQUIPAMENTOS,20.61,NÃO,DEMOLIÇÕES E REMOÇÕES
88488,SINAPI,"APLICAÇÃO MANUAL DE PINTURA COM TINTA LÁTEX ACRÍLICA EM TETO, DUAS DEMÃOS. AF_06/2014",M²,17.23,22.66,2023-03-01,SERVIÇOS / EQUIPAMENTOS,390.43,NÃO,PINTURA INTERNA
88489,SINAPI,"APLICAÇÃO MANUAL DE PINTURA COM TINTA LÁTEX ACRÍLICA EM PAREDES, DUAS DEMÃOS. AF_06/2014",M²,253.04,19.8,2023-03-01,SERVIÇOS / EQUIPAMENTOS,5010.19,NÃO,PINTURA INTERNA
88485,SINAPI,"APLICAÇÃO DE FUNDO SELADOR ACRÍLICO EM PAREDES, UMA DEMÃO. AF_06/2014",M²,15.0,3.89,2023-03-01,SERVIÇOS / EQUIPAMENTOS,58.35,NÃO,PINTURA INTERNA
99814,SINAPI,LIMPEZA DE SUPERFÍCIE COM JATO DE ALTA PRESSÃO. AF_04/2019,M²,20.0,2.71,2023-03-01,SERVIÇOS / EQUIPAMENTOS,54.2,NÃO,LIMPEZA DE OBRA
100717,SINAPI,LIXAMENTO MANUAL EM SUPERFÍCIES METÁLICAS EM OBRA. AF_01/2020,M²,37.69,13.12,2023-03-01,SERVIÇOS / EQUIPAMENTOS,494.49,NÃO,PINTURA EM SUPERFÍCIES METÁLICAS
100719,SINAPI,PINTURA COM TINTA ALQUÍDICA DE FUNDO (TIPO ZARCÃO) PULVERIZADA SOBRE PERFIL METÁLICO EXECUTADO EM FÁBRICA (POR DEMÃO). AF_01/2020_P,M²,37.69,13.78,2023-03-01,SERVIÇOS / EQUIPAMENTOS,519.37,NÃO,PINTURA EM SUPERFÍCIES METÁLICAS
100759,SINAPI,PINTURA COM TINTA ALQUÍDICA DE ACABAMENTO (ESMALTE SINTÉTICO BRILHANTE) PULVERIZADA SOBRE SUPERFÍCIES METÁLICAS (EXCETO PERFIL) EXECUTADO EM OBRA (02 DEMÃOS). AF_01/2020_P,M²,37.69,64.53,2023-03-01,SERVIÇOS / EQUIPAMENTOS,2432.14,NÃO,PINTURA EM SUPERFÍCIES METÁLICAS
88488,SINAPI,"APLICAÇÃO MANUAL DE PINTURA COM TINTA LÁTEX ACRÍLICA EM TETO, DUAS DEMÃOS. AF_06/2014",M²,97.14,22.66,2023-03-01,SERVIÇOS / EQUIPAMENTOS,2201.19,NÃO,PINTURA INTERNA
88489,SINAPI,"APLICAÇÃO MANUAL DE PINTURA COM TINTA LÁTEX ACRÍLICA EM PAREDES, DUAS DEMÃOS. AF_06/2014",M²,273.02,19.8,2023-03-01,SERVIÇOS / EQUIPAMENTOS,5405.8,NÃO,PINTURA INTERNA
96113,SINAPI,"FORRO EM PLACAS DE GESSO, PARA AMBIENTES COMERCIAIS. AF_05/2017_P",M²,8.0,47.43,2023-03-01,SERVIÇOS / EQUIPAMENTOS,379.44,NÃO,FORROS
90776,SINAPI,ENCARREGADO GERAL COM ENCARGOS COMPLEMENTARES,H,180.0,41.2,2023-04-01,EQUIPE,7416.0,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88267,SINAPI,ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,180.0,35.47,2023-04-01,EQUIPE,6384.6,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88267,SINAPI,ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,180.0,35.47,2023-04-01,EQUIPE,6384.6,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88248,SINAPI,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,180.0,30.5,2023-04-01,EQUIPE,5490.0,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88248,SINAPI,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,180.0,30.5,2023-04-01,EQUIPE,5490.0,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88309,SINAPI,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,34.73,2023-04-01,EQUIPE,6251.4,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88309,SINAPI,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,34.73,2023-04-01,EQUIPE,6251.4,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88242,SINAPI,AJUDANTE DE PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,29.9,2023-04-01,EQUIPE,5382.0,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88242,SINAPI,AJUDANTE DE PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,29.9,2023-04-01,EQUIPE,5382.0,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88242,SINAPI,AJUDANTE DE PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,29.9,2023-04-01,EQUIPE,5382.0,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88241,SINAPI,AJUDANTE DE OPERAÇÃO EM GERAL COM ENCARGOS COMPLEMENTARES,H,180.0,29.85,2023-04-01,EQUIPE,5373.0,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88241,SINAPI,AJUDANTE DE OPERAÇÃO EM GERAL COM ENCARGOS COMPLEMENTARES,H,180.0,29.85,2023-04-01,EQUIPE,5373.0,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
366,SINAPI,"AREIA FINA - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE)",M³,3.0,60.47,2023-04-01,MATERIAIS,181.41,NÃO,MATERIAL
4720,SINAPI,"PEDRA BRITADA N. 0, OU PEDRISCO (4,8 A 9,5 MM) POSTO PEDREIRA/FORNECEDOR, SEM FRETE",M³,5.0,92.68,2023-04-01,MATERIAIS,463.4,NÃO,MATERIAL
367,SINAPI,"AREIA GROSSA - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE)",M³,5.0,61.25,2023-04-01,MATERIAIS,306.25,NÃO,MATERIAL
1379,SINAPI,CIMENTO PORTLAND COMPOSTO CP II-32,KG,2750.0,0.76,2023-04-01,MATERIAIS,2090.0,NÃO,MATERIAL
43132,SINAPI,"ARAME RECOZIDO 16 BWG, D = 1,65 MM (0,016 KG/M) OU 18 BWG, D = 1,25 MM (0,01 KG/M)",KG,5.0,26.32,2023-04-01,MATERIAIS,131.6,NÃO,MATERIAL
377,SINAPI,"ASSENTO SANITARIO DE PLASTICO, TIPO CONVENCIONAL",UNID,10.0,48.97,2023-04-01,MATERIAIS,489.7,NÃO,MATERIAL
6148,SINAPI,"SIFAO PLASTICO FLEXIVEL SAIDA VERTICAL PARA COLUNA LAVATORIO, 1 X 1.1/2 """,UNID,20.0,12.45,2023-04-01,MATERIAIS,249.0,NÃO,NÃO ENCONTRADO
142,SINAPI,SELANTE ELASTICO MONOCOMPONENTE A BASE DE POLIURETANO (PU) PARA JUNTAS DIVERSAS,UNID,120.0,41.85,2023-04-01,MATERIAIS,5022.0,NÃO,MATERIAL
40304,SINAPI,PREGO DE ACO POLIDO COM CABECA DUPLA 17 X 27 (2 1/2 X 11),KG,2.0,25.18,2023-04-01,MATERIAIS,50.36,NÃO,MATERIAL
21112,SINAPI,VALVULA DE DESCARGA EM METAL CROMADO PARA MICTORIO COM ACIONAMENTO POR PRESSAO E FECHAMENTO AUTOMATICO,UNID,15.0,307.54,2023-04-01,MATERIAIS,4613.1,NÃO,MATERIAL
11621,SINAPI,"MANTA ASFALTICA ELASTOMERICA EM POLIESTER ALUMINIZADA 3 MM, TIPO III, CLASSE B (NBR 9952)",M²,20.0,61.18,2023-04-01,MATERIAIS,1223.6,NÃO,MATERIAL
21141,SINAPI,"TELA DE ACO SOLDADA NERVURADA, CA-60, Q-92, (1,48 KG/M2), DIAMETRO DO FIO = 4,2 MM, LARGURA = 2,45 X 60 M DE COMPRIMENTO, ESPACAMENTO DA MALHA = 15 X 15 CM",M²,6.0,19.54,2023-04-01,MATERIAIS,117.24,NÃO,MATERIAL
11762,SINAPI,"TORNEIRA METALICA CROMADA PARA JARDIM / TANQUE, COM BICO PLASTICO, CANO LONGO, DE PAREDE, PADRAO POPULAR / USO GERAL , 1/2 "" OU 3/4 "" (REF 1153 / 1130)",UNID,15.0,56.72,2023-04-01,MATERIAIS,850.8,NÃO,MATERIAL
3873,SINAPI,"LUVA DE CORRER PARA TUBO SOLDAVEL, PVC, 25 MM, PARA AGUA FRIA PREDIAL",UNID,15.0,16.3,2023-04-01,MATERIAIS,244.5,NÃO,MATERIAL
3904,SINAPI,"LUVA PVC SOLDAVEL, 25 MM, PARA AGUA FRIA PREDIAL",UNID,15.0,1.26,2023-04-01,MATERIAIS,18.9,NÃO,MATERIAL
1953,SINAPI,"CURVA DE PVC 45 GRAUS, SOLDAVEL, 85 MM, PARA AGUA FRIA PREDIAL (NBR 5648)",UNID,4.0,87.94,2023-04-01,MATERIAIS,351.76,NÃO,MATERIAL
4896,SINAPI,"PLUG PVC, ROSCAVEL 3/4"", PARA AGUA FRIA PREDIAL",UNID,15.0,1.31,2023-04-01,MATERIAIS,19.65,NÃO,NÃO ENCONTRADO
4895,SINAPI,"PLUG PVC ROSCAVEL, 1/2"", AGUA FRIA PREDIAL (NBR 5648)",UNID,15.0,0.88,2023-04-01,MATERIAIS,13.2,NÃO,NÃO ENCONTRADO
11674,SINAPI,"REGISTRO DE ESFERA, PVC, COM VOLANTE, VS, SOLDAVEL, DN 25 MM, COM CORPO DIVIDIDO",UNID,10.0,35.99,2023-04-01,MATERIAIS,359.9,NÃO,MATERIAL
38383,SINAPI,"LIXA D'AGUA EM FOLHA, GRAO 100",UNID,30.0,2.93,2023-04-01,MATERIAIS,87.9,NÃO,MATERIAL
10432,SINAPI,"MICTORIO INDICUDUAL, SIFONADO, LOUCA BRANCA, SEM COMPLEMENTOSMICTORIO INDIVIDUAL, SIFONADO, VALVULA EMBUTIDA, DE LOUCA BRANCA, SEM COMPLEMENTOS - PADRAO ALTO",UNID,5.0,310.91,2023-04-01,MATERIAIS,1554.55,NÃO,MATERIAL
6138,SINAPI,"ANEL DE VEDACAO, PVC FLEXIVEL, 100 MM, PARA SAIDA DE BACIA / VASO SANITARIO",UNID,10.0,14.13,2023-04-01,MATERIAIS,141.3,NÃO,MATERIAL
3540,SINAPI,"JOELHO PVC, SOLDAVEL, 90 GRAUS, 50 MM, PARA AGUA FRIA PREDIAL",UNID,15.0,8.96,2023-04-01,MATERIAIS,134.4,NÃO,MATERIAL
3526,SINAPI,"JOELHO PVC, SOLDAVEL, PB, 90 GRAUS, DN 50 MM, PARA ESGOTO PREDIAL",UNID,10.0,3.75,2023-04-01,MATERIAIS,37.5,NÃO,MATERIAL
11681,SINAPI,"ENGATE/RABICHO FLEXIVEL PLASTICO (PVC OU ABS) BRANCO 1/2 "" X 40 CM",UNID,20.0,10.43,2023-04-01,MATERIAIS,208.6,NÃO,MATERIAL
10228,SINAPI,"VALVULA DE DESCARGA METALICA, BASE 1 1/2 "" E ACABAMENTO METALICO CROMADO",UNID,2.0,357.27,2023-04-01,MATERIAIS,714.54,NÃO,MATERIAL
6.95.47,FDE,REPARO P/VALVULA DESCARGA HIDRA LISA II,UNID,10.0,71.87,2023-04-01,MATERIAIS,718.7,NÃO,NÃO SINAPI
88309,SINAPI,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,34.73,2023-04-01,SERVIÇOS / EQUIPAMENTOS,6251.4,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88242,SINAPI,AJUDANTE DE PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,29.9,2023-04-01,SERVIÇOS / EQUIPAMENTOS,5382.0,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
93588,SINAPI,"TRANSPORTE COM CAMINHÃO BASCULANTE DE 10 M³, EM VIA URBANA EM LEITO NATURAL (UNIDADE: M3XKM). AF_07/2020",M3XKM,442.0,3.67,2023-04-01,SERVIÇOS / EQUIPAMENTOS,1622.14,NÃO,"TRANSPORTE, CARGA E DESCARGA DE MATERIAIS"
90822,SINAPI,"PORTA DE MADEIRA PARA PINTURA, SEMI-OCA (LEVE OU MÉDIA), 80X210CM, ESPESSURA DE 3,5CM, INCLUSO DOBRADIÇAS - FORNECIMENTO E INSTALAÇÃO. AF_12/2019",UNID,3.0,494.57,2023-04-01,SERVIÇOS / EQUIPAMENTOS,1483.71,NÃO,ESQUADRIAS - PORTAS
91306,SINAPI,"FECHADURA DE EMBUTIR PARA PORTAS INTERNAS, COMPLETA, ACABAMENTO PADRÃO MÉDIO, COM EXECUÇÃO DE FURO - FORNECIMENTO E INSTALAÇÃO. AF_12/2019",UNID,4.0,212.01,2023-04-01,SERVIÇOS / EQUIPAMENTOS,848.04,NÃO,ESQUADRIAS - PORTAS
90823,SINAPI,"PORTA DE MADEIRA PARA PINTURA, SEMI-OCA (LEVE OU MÉDIA), 90X210CM, ESPESSURA DE 3,5CM, INCLUSO DOBRADIÇAS - FORNECIMENTO E INSTALAÇÃO. AF_12/2019",UNID,2.0,599.27,2023-04-01,SERVIÇOS / EQUIPAMENTOS,1198.54,NÃO,ESQUADRIAS - PORTAS
97644,SINAPI,"REMOÇÃO DE PORTAS, DE FORMA MANUAL, SEM REAPROVEITAMENTO. AF_12/2017",M²,5.418000000000001,12.27,2023-04-01,SERVIÇOS / EQUIPAMENTOS,66.48,NÃO,DEMOLIÇÕES E REMOÇÕES
88489,SINAPI,"APLICAÇÃO MANUAL DE PINTURA COM TINTA LÁTEX ACRÍLICA EM PAREDES, DUAS DEMÃOS. AF_06/2014",M²,82.75,19.8,2023-04-01,SERVIÇOS / EQUIPAMENTOS,1638.45,NÃO,PINTURA INTERNA
88488,SINAPI,"APLICAÇÃO MANUAL DE PINTURA COM TINTA LÁTEX ACRÍLICA EM TETO, DUAS DEMÃOS. AF_06/2014",M²,39.24,22.66,2023-04-01,SERVIÇOS / EQUIPAMENTOS,889.18,NÃO,PINTURA INTERNA
88489,SINAPI,"APLICAÇÃO MANUAL DE PINTURA COM TINTA LÁTEX ACRÍLICA EM PAREDES, DUAS DEMÃOS. AF_06/2014",M²,324.39,19.8,2023-04-01,SERVIÇOS / EQUIPAMENTOS,6422.92,NÃO,PINTURA INTERNA
96116,SINAPI,"FORRO EM RÉGUAS DE PVC, FRISADO, PARA AMBIENTES COMERCIAIS, INCLUSIVE ESTRUTURA DE FIXAÇÃO. AF_05/2017_P",M²,88.0,14.56,2023-04-01,SERVIÇOS / EQUIPAMENTOS,1281.28,NÃO,FORROS
102162,SINAPI,"INSTALAÇÃO DE VIDRO LISO INCOLOR, E = 4 MM",M²,14.85,432.58,2023-04-01,SERVIÇOS / EQUIPAMENTOS,6423.81,NÃO,VIDROS E ESPELHOS
